R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   dlid_avg dlid_min dlid_max
 0.27000D+12 0.50119D+14   0.0150   21.699   19.830   23.759
 0.27000D+12 0.56234D+14   0.0150   21.823   19.967   23.868
 0.27000D+12 0.63096D+14   0.0150   21.948   20.108   23.977
 0.27000D+12 0.70795D+14   0.0150   22.075   20.254   24.086
 0.27000D+12 0.79433D+14   0.0150   22.204   20.405   24.194
 0.27000D+12 0.89125D+14   0.0150   22.337   20.561   24.301
 0.27000D+12 0.10000D+15   0.0150   22.472   20.722   24.407
 0.27000D+12 0.11220D+15   0.0150   22.610   20.888   24.514
 0.27000D+12 0.12589D+15   0.0150   22.752   21.060   24.620
 0.27000D+12 0.14125D+15   0.0150   22.898   21.237   24.729
 0.27000D+12 0.15849D+15   0.0150   23.049   21.419   24.840
 0.27000D+12 0.17783D+15   0.0150   23.205   21.606   24.955
 0.27000D+12 0.19953D+15   0.0150   23.367   21.799   25.077
 0.27000D+12 0.22387D+15   0.0150   23.535   21.997   25.206
 0.27000D+12 0.25119D+15   0.0150   23.711   22.200   25.345
 0.27000D+12 0.28184D+15   0.0150   23.895   22.408   25.495
 0.27000D+12 0.31623D+15   0.0150   24.087   22.622   25.658
 0.27000D+12 0.35481D+15   0.0150   24.289   22.841   25.835
 0.27000D+12 0.39811D+15   0.0150   24.501   23.066   26.027
 0.27000D+12 0.44668D+15   0.0150   24.722   23.298   26.232
 0.27000D+12 0.50119D+15   0.0150   24.952   23.536   26.450
 0.27000D+12 0.56234D+15   0.0150   25.190   23.779   26.680
 0.27000D+12 0.63096D+15   0.0150   25.434   24.025   26.920
 0.27000D+12 0.70795D+15   0.0150   25.683   24.272   27.168
 0.27000D+12 0.79433D+15   0.0150   25.933   24.517   27.421
 0.27000D+12 0.89125D+15   0.0150   26.182   24.758   27.677
 0.27000D+12 0.10000D+16   0.0150   26.427   24.992   27.932
 0.28500D+12 0.10000D+14   0.0150   19.582   17.699   21.636
 0.28500D+12 0.11220D+14   0.0150   19.685   17.798   21.744
 0.28500D+12 0.12589D+14   0.0150   19.789   17.899   21.852
 0.28500D+12 0.14125D+14   0.0150   19.893   18.002   21.960
 0.28500D+12 0.15849D+14   0.0150   19.999   18.107   22.069
 0.28500D+12 0.17783D+14   0.0150   20.106   18.213   22.178
 0.28500D+12 0.19953D+14   0.0150   20.214   18.321   22.287
 0.28500D+12 0.22387D+14   0.0150   20.322   18.432   22.396
 0.28500D+12 0.25119D+14   0.0150   20.432   18.545   22.505
 0.28500D+12 0.28184D+14   0.0150   20.544   18.660   22.614
 0.28500D+12 0.31623D+14   0.0150   20.656   18.778   22.723
 0.28500D+12 0.35481D+14   0.0150   20.770   18.899   22.832
 0.28500D+12 0.39811D+14   0.0150   20.886   19.023   22.939
 0.28500D+12 0.44668D+14   0.0150   21.003   19.151   23.047
 0.28500D+12 0.50119D+14   0.0150   21.122   19.282   23.153
 0.28500D+12 0.56234D+14   0.0150   21.243   19.418   23.258
 0.28500D+12 0.63096D+14   0.0150   21.365   19.559   23.363
 0.28500D+12 0.70795D+14   0.0150   21.490   19.704   23.468
 0.28500D+12 0.79433D+14   0.0150   21.618   19.854   23.572
 0.28500D+12 0.89125D+14   0.0150   21.748   20.009   23.675
 0.28500D+12 0.10000D+15   0.0150   21.881   20.169   23.777
 0.28500D+12 0.11220D+15   0.0150   22.018   20.335   23.880
 0.28500D+12 0.12589D+15   0.0150   22.158   20.506   23.983
 0.28500D+12 0.14125D+15   0.0150   22.303   20.683   24.089
 0.28500D+12 0.15849D+15   0.0150   22.453   20.864   24.198
 0.28500D+12 0.17783D+15   0.0150   22.608   21.051   24.312
 0.28500D+12 0.19953D+15   0.0150   22.770   21.243   24.434
 0.28500D+12 0.22387D+15   0.0150   22.939   21.439   24.565
 0.28500D+12 0.25119D+15   0.0150   23.115   21.642   24.706
 0.28500D+12 0.28184D+15   0.0150   23.300   21.849   24.859
 0.28500D+12 0.31623D+15   0.0150   23.494   22.061   25.026
 0.28500D+12 0.35481D+15   0.0150   23.697   22.279   25.207
 0.28500D+12 0.39811D+15   0.0150   23.909   22.503   25.402
 0.28500D+12 0.44668D+15   0.0150   24.130   22.734   25.610
 0.28500D+12 0.50119D+15   0.0150   24.360   22.969   25.831
 0.28500D+12 0.56234D+15   0.0150   24.596   23.207   26.062
 0.28500D+12 0.63096D+15   0.0150   24.837   23.447   26.301
 0.28500D+12 0.70795D+15   0.0150   25.080   23.687   26.545
 0.28500D+12 0.79433D+15   0.0150   25.322   23.922   26.793
 0.28500D+12 0.89125D+15   0.0150   25.560   24.151   27.041
 0.28500D+12 0.10000D+16   0.0150   25.793   24.371   27.287
 0.30000D+12 0.10000D+14   0.0150   19.072   17.209   21.106
 0.30000D+12 0.11220D+14   0.0150   19.172   17.307   21.211
 0.30000D+12 0.12589D+14   0.0150   19.273   17.406   21.316
 0.30000D+12 0.14125D+14   0.0150   19.376   17.507   21.422
 0.30000D+12 0.15849D+14   0.0150   19.479   17.609   21.528
 0.30000D+12 0.17783D+14   0.0150   19.583   17.713   21.634
 0.30000D+12 0.19953D+14   0.0150   19.688   17.820   21.740
 0.30000D+12 0.22387D+14   0.0150   19.795   17.929   21.846
 0.30000D+12 0.25119D+14   0.0150   19.903   18.040   21.952
 0.30000D+12 0.28184D+14   0.0150   20.011   18.153   22.058
 0.30000D+12 0.31623D+14   0.0150   20.122   18.270   22.164
 0.30000D+12 0.35481D+14   0.0150   20.233   18.389   22.269
 0.30000D+12 0.39811D+14   0.0150   20.347   18.512   22.373
 0.30000D+12 0.44668D+14   0.0150   20.461   18.638   22.476
 0.30000D+12 0.50119D+14   0.0150   20.578   18.769   22.579
 0.30000D+12 0.56234D+14   0.0150   20.696   18.904   22.680
 0.30000D+12 0.63096D+14   0.0150   20.817   19.044   22.782
 0.30000D+12 0.70795D+14   0.0150   20.940   19.188   22.883
 0.30000D+12 0.79433D+14   0.0150   21.065   19.338   22.983
 0.30000D+12 0.89125D+14   0.0150   21.194   19.492   23.082
 0.30000D+12 0.10000D+15   0.0150   21.325   19.652   23.180
 0.30000D+12 0.11220D+15   0.0150   21.461   19.818   23.279
 0.30000D+12 0.12589D+15   0.0150   21.600   19.988   23.380
 0.30000D+12 0.14125D+15   0.0150   21.744   20.164   23.483
 0.30000D+12 0.15849D+15   0.0150   21.893   20.345   23.592
 0.30000D+12 0.17783D+15   0.0150   22.049   20.531   23.706
 0.30000D+12 0.19953D+15   0.0150   22.210   20.722   23.829
 0.30000D+12 0.22387D+15   0.0150   22.380   20.918   23.961
 0.30000D+12 0.25119D+15   0.0150   22.557   21.119   24.105
 0.30000D+12 0.28184D+15   0.0150   22.743   21.325   24.261
 0.30000D+12 0.31623D+15   0.0150   22.937   21.536   24.433
 0.30000D+12 0.35481D+15   0.0150   23.141   21.753   24.618
 0.30000D+12 0.39811D+15   0.0150   23.354   21.976   24.817
 0.30000D+12 0.44668D+15   0.0150   23.575   22.204   25.027
 0.30000D+12 0.50119D+15   0.0150   23.804   22.435   25.249
 0.30000D+12 0.56234D+15   0.0150   24.037   22.669   25.479
 0.30000D+12 0.63096D+15   0.0150   24.272   22.902   25.716
 0.30000D+12 0.70795D+15   0.0150   24.508   23.132   25.957
 0.30000D+12 0.79433D+15   0.0150   24.741   23.356   26.198
 0.30000D+12 0.89125D+15   0.0150   24.969   23.572   26.438
 0.30000D+12 0.10000D+16   0.0150   25.190   23.775   26.674
 0.31500D+12 0.10000D+14   0.0150   18.590   16.749   20.603
 0.31500D+12 0.11220D+14   0.0150   18.688   16.845   20.706
 0.31500D+12 0.12589D+14   0.0150   18.787   16.942   20.809
 0.31500D+12 0.14125D+14   0.0150   18.887   17.040   20.912
 0.31500D+12 0.15849D+14   0.0150   18.988   17.141   21.015
 0.31500D+12 0.17783D+14   0.0150   19.090   17.244   21.118
 0.31500D+12 0.19953D+14   0.0150   19.193   17.349   21.221
 0.31500D+12 0.22387D+14   0.0150   19.297   17.456   21.325
 0.31500D+12 0.25119D+14   0.0150   19.402   17.565   21.428
 0.31500D+12 0.28184D+14   0.0150   19.509   17.677   21.531
 0.31500D+12 0.31623D+14   0.0150   19.617   17.792   21.633
 0.31500D+12 0.35481D+14   0.0150   19.726   17.910   21.735
 0.31500D+12 0.39811D+14   0.0150   19.837   18.032   21.836
 0.31500D+12 0.44668D+14   0.0150   19.950   18.157   21.936
 0.31500D+12 0.50119D+14   0.0150   20.064   18.287   22.034
 0.31500D+12 0.56234D+14   0.0150   20.181   18.421   22.133
 0.31500D+12 0.63096D+14   0.0150   20.300   18.560   22.231
 0.31500D+12 0.70795D+14   0.0150   20.421   18.704   22.328
 0.31500D+12 0.79433D+14   0.0150   20.544   18.854   22.424
 0.31500D+12 0.89125D+14   0.0150   20.671   19.008   22.519
 0.31500D+12 0.10000D+15   0.0150   20.802   19.168   22.614
 0.31500D+12 0.11220D+15   0.0150   20.936   19.333   22.710
 0.31500D+12 0.12589D+15   0.0150   21.074   19.503   22.809
 0.31500D+12 0.14125D+15   0.0150   21.218   19.678   22.911
 0.31500D+12 0.15849D+15   0.0150   21.367   19.858   23.019
 0.31500D+12 0.17783D+15   0.0150   21.522   20.043   23.134
 0.31500D+12 0.19953D+15   0.0150   21.684   20.233   23.258
 0.31500D+12 0.22387D+15   0.0150   21.854   20.428   23.393
 0.31500D+12 0.25119D+15   0.0150   22.032   20.629   23.540
 0.31500D+12 0.28184D+15   0.0150   22.219   20.833   23.702
 0.31500D+12 0.31623D+15   0.0150   22.415   21.043   23.877
 0.31500D+12 0.35481D+15   0.0150   22.620   21.259   24.066
 0.31500D+12 0.39811D+15   0.0150   22.833   21.480   24.267
 0.31500D+12 0.44668D+15   0.0150   23.053   21.705   24.479
 0.31500D+12 0.50119D+15   0.0150   23.279   21.932   24.701
 0.31500D+12 0.56234D+15   0.0150   23.508   22.159   24.930
 0.31500D+12 0.63096D+15   0.0150   23.737   22.384   25.163
 0.31500D+12 0.70795D+15   0.0150   23.965   22.604   25.398
 0.31500D+12 0.79433D+15   0.0150   24.188   22.816   25.632
 0.31500D+12 0.89125D+15   0.0150   24.404   23.016   25.863
 0.31500D+12 0.10000D+16   0.0150   24.612   23.202   26.090
 0.33000D+12 0.10000D+14   0.0150   18.134   16.315   20.126
 0.33000D+12 0.11220D+14   0.0150   18.230   16.409   20.226
 0.33000D+12 0.12589D+14   0.0150   18.327   16.504   20.327
 0.33000D+12 0.14125D+14   0.0150   18.424   16.601   20.427
 0.33000D+12 0.15849D+14   0.0150   18.523   16.700   20.528
 0.33000D+12 0.17783D+14   0.0150   18.623   16.801   20.628
 0.33000D+12 0.19953D+14   0.0150   18.724   16.904   20.729
 0.33000D+12 0.22387D+14   0.0150   18.826   17.010   20.830
 0.33000D+12 0.25119D+14   0.0150   18.929   17.118   20.930
 0.33000D+12 0.28184D+14   0.0150   19.034   17.228   21.030
 0.33000D+12 0.31623D+14   0.0150   19.139   17.342   21.129
 0.33000D+12 0.35481D+14   0.0150   19.247   17.459   21.228
 0.33000D+12 0.39811D+14   0.0150   19.356   17.580   21.325
 0.33000D+12 0.44668D+14   0.0150   19.467   17.705   21.422
 0.33000D+12 0.50119D+14   0.0150   19.579   17.834   21.517
 0.33000D+12 0.56234D+14   0.0150   19.694   17.968   21.613
 0.33000D+12 0.63096D+14   0.0150   19.811   18.106   21.707
 0.33000D+12 0.70795D+14   0.0150   19.930   18.250   21.801
 0.33000D+12 0.79433D+14   0.0150   20.052   18.399   21.893
 0.33000D+12 0.89125D+14   0.0150   20.178   18.553   21.985
 0.33000D+12 0.10000D+15   0.0150   20.307   18.712   22.077
 0.33000D+12 0.11220D+15   0.0150   20.440   18.877   22.171
 0.33000D+12 0.12589D+15   0.0150   20.578   19.046   22.268
 0.33000D+12 0.14125D+15   0.0150   20.721   19.221   22.369
 0.33000D+12 0.15849D+15   0.0150   20.870   19.400   22.477
 0.33000D+12 0.17783D+15   0.0150   21.026   19.585   22.593
 0.33000D+12 0.19953D+15   0.0150   21.189   19.774   22.720
 0.33000D+12 0.22387D+15   0.0150   21.360   19.968   22.858
 0.33000D+12 0.25119D+15   0.0150   21.539   20.167   23.009
 0.33000D+12 0.28184D+15   0.0150   21.727   20.371   23.175
 0.33000D+12 0.31623D+15   0.0150   21.924   20.580   23.354
 0.33000D+12 0.35481D+15   0.0150   22.129   20.794   23.546
 0.33000D+12 0.39811D+15   0.0150   22.341   21.012   23.749
 0.33000D+12 0.44668D+15   0.0150   22.560   21.233   23.962
 0.33000D+12 0.50119D+15   0.0150   22.782   21.455   24.183
 0.33000D+12 0.56234D+15   0.0150   23.006   21.675   24.409
 0.33000D+12 0.63096D+15   0.0150   23.228   21.890   24.638
 0.33000D+12 0.70795D+15   0.0150   23.447   22.099   24.866
 0.33000D+12 0.79433D+15   0.0150   23.659   22.297   25.093
 0.33000D+12 0.89125D+15   0.0150   23.864   22.481   25.315
 0.33000D+12 0.10000D+16   0.0150   24.061   22.655   25.532
 0.34500D+12 0.10000D+14   0.0150   17.702   15.905   19.673
 0.34500D+12 0.11220D+14   0.0150   17.796   15.997   19.771
 0.34500D+12 0.12589D+14   0.0150   17.890   16.091   19.869
 0.34500D+12 0.14125D+14   0.0150   17.986   16.186   19.967
 0.34500D+12 0.15849D+14   0.0150   18.083   16.284   20.065
 0.34500D+12 0.17783D+14   0.0150   18.181   16.383   20.163
 0.34500D+12 0.19953D+14   0.0150   18.280   16.485   20.261
 0.34500D+12 0.22387D+14   0.0150   18.380   16.589   20.359
 0.34500D+12 0.25119D+14   0.0150   18.481   16.696   20.456
 0.34500D+12 0.28184D+14   0.0150   18.583   16.805   20.553
 0.34500D+12 0.31623D+14   0.0150   18.687   16.918   20.650
 0.34500D+12 0.35481D+14   0.0150   18.793   17.034   20.745
 0.34500D+12 0.39811D+14   0.0150   18.900   17.154   20.840
 0.34500D+12 0.44668D+14   0.0150   19.009   17.278   20.933
 0.34500D+12 0.50119D+14   0.0150   19.120   17.407   21.025
 0.34500D+12 0.56234D+14   0.0150   19.233   17.540   21.118
 0.34500D+12 0.63096D+14   0.0150   19.348   17.679   21.209
 0.34500D+12 0.70795D+14   0.0150   19.466   17.822   21.299
 0.34500D+12 0.79433D+14   0.0150   19.587   17.971   21.388
 0.34500D+12 0.89125D+14   0.0150   19.711   18.124   21.476
 0.34500D+12 0.10000D+15   0.0150   19.840   18.284   21.566
 0.34500D+12 0.11220D+15   0.0150   19.972   18.448   21.658
 0.34500D+12 0.12589D+15   0.0150   20.110   18.617   21.754
 0.34500D+12 0.14125D+15   0.0150   20.253   18.791   21.855
 0.34500D+12 0.15849D+15   0.0150   20.402   18.970   21.965
 0.34500D+12 0.17783D+15   0.0150   20.558   19.153   22.083
 0.34500D+12 0.19953D+15   0.0150   20.722   19.342   22.212
 0.34500D+12 0.22387D+15   0.0150   20.894   19.535   22.354
 0.34500D+12 0.25119D+15   0.0150   21.074   19.733   22.510
 0.34500D+12 0.28184D+15   0.0150   21.263   19.935   22.679
 0.34500D+12 0.31623D+15   0.0150   21.461   20.143   22.862
 0.34500D+12 0.35481D+15   0.0150   21.666   20.354   23.056
 0.34500D+12 0.39811D+15   0.0150   21.877   20.569   23.260
 0.34500D+12 0.44668D+15   0.0150   22.093   20.786   23.473
 0.34500D+12 0.50119D+15   0.0150   22.310   21.001   23.692
 0.34500D+12 0.56234D+15   0.0150   22.528   21.213   23.915
 0.34500D+12 0.63096D+15   0.0150   22.742   21.418   24.138
 0.34500D+12 0.70795D+15   0.0150   22.951   21.614   24.359
 0.34500D+12 0.79433D+15   0.0150   23.153   21.797   24.577
 0.34500D+12 0.89125D+15   0.0150   23.345   21.965   24.790
 0.34500D+12 0.10000D+16   0.0150   24.846   22.198   35.522
 0.36000D+12 0.10000D+14   0.0150   17.292   15.518   19.241
 0.36000D+12 0.11220D+14   0.0150   17.384   15.608   19.337
 0.36000D+12 0.12589D+14   0.0150   17.477   15.700   19.432
 0.36000D+12 0.14125D+14   0.0150   17.570   15.794   19.528
 0.36000D+12 0.15849D+14   0.0150   17.665   15.890   19.624
 0.36000D+12 0.17783D+14   0.0150   17.761   15.988   19.720
 0.36000D+12 0.19953D+14   0.0150   17.858   16.089   19.815
 0.36000D+12 0.22387D+14   0.0150   17.956   16.192   19.911
 0.36000D+12 0.25119D+14   0.0150   18.056   16.297   20.006
 0.36000D+12 0.28184D+14   0.0150   18.156   16.405   20.100
 0.36000D+12 0.31623D+14   0.0150   18.259   16.517   20.193
 0.36000D+12 0.35481D+14   0.0150   18.362   16.633   20.286
 0.36000D+12 0.39811D+14   0.0150   18.468   16.752   20.377
 0.36000D+12 0.44668D+14   0.0150   18.575   16.876   20.467
 0.36000D+12 0.50119D+14   0.0150   18.684   17.004   20.557
 0.36000D+12 0.56234D+14   0.0150   18.795   17.137   20.646
 0.36000D+12 0.63096D+14   0.0150   18.909   17.275   20.734
 0.36000D+12 0.70795D+14   0.0150   19.026   17.419   20.820
 0.36000D+12 0.79433D+14   0.0150   19.146   17.567   20.906
 0.36000D+12 0.89125D+14   0.0150   19.270   17.721   20.993
 0.36000D+12 0.10000D+15   0.0150   19.397   17.879   21.080
 0.36000D+12 0.11220D+15   0.0150   19.529   18.043   21.171
 0.36000D+12 0.12589D+15   0.0150   19.667   18.212   21.266
 0.36000D+12 0.14125D+15   0.0150   19.810   18.385   21.369
 0.36000D+12 0.15849D+15   0.0150   19.960   18.564   21.479
 0.36000D+12 0.17783D+15   0.0150   20.117   18.746   21.600
 0.36000D+12 0.19953D+15   0.0150   20.282   18.934   21.733
 0.36000D+12 0.22387D+15   0.0150   20.455   19.126   21.878
 0.36000D+12 0.25119D+15   0.0150   20.636   19.323   22.039
 0.36000D+12 0.28184D+15   0.0150   20.826   19.524   22.212
 0.36000D+12 0.31623D+15   0.0150   21.023   19.729   22.397
 0.36000D+12 0.35481D+15   0.0150   21.227   19.938   22.593
 0.36000D+12 0.39811D+15   0.0150   21.436   20.149   22.798
 0.36000D+12 0.44668D+15   0.0150   21.648   20.360   23.010
 0.36000D+12 0.50119D+15   0.0150   21.861   20.568   23.226
 0.36000D+12 0.56234D+15   0.0150   22.071   20.770   23.443
 0.36000D+12 0.63096D+15   0.0150   22.277   20.965   23.660
 0.36000D+12 0.70795D+15   0.0150   22.475   21.146   23.874
 0.36000D+12 0.79433D+15   0.0150   22.665   21.314   24.084
 0.36000D+12 0.89125D+15   0.0150   22.853   21.479   24.290
 0.36000D+12 0.10000D+16   0.0150   26.931   21.979   35.852
 0.37500D+12 0.10000D+14   0.0150   16.902   15.151   18.830
 0.37500D+12 0.11220D+14   0.0150   16.992   15.239   18.923
 0.37500D+12 0.12589D+14   0.0150   17.083   15.330   19.017
 0.37500D+12 0.14125D+14   0.0150   17.175   15.423   19.110
 0.37500D+12 0.15849D+14   0.0150   17.268   15.518   19.204
 0.37500D+12 0.17783D+14   0.0150   17.363   15.615   19.297
 0.37500D+12 0.19953D+14   0.0150   17.458   15.714   19.390
 0.37500D+12 0.22387D+14   0.0150   17.554   15.815   19.483
 0.37500D+12 0.25119D+14   0.0150   17.652   15.920   19.576
 0.37500D+12 0.28184D+14   0.0150   17.751   16.027   19.667
 0.37500D+12 0.31623D+14   0.0150   17.851   16.138   19.758
 0.37500D+12 0.35481D+14   0.0150   17.953   16.253   19.848
 0.37500D+12 0.39811D+14   0.0150   18.057   16.372   19.936
 0.37500D+12 0.44668D+14   0.0150   18.163   16.496   20.023
 0.37500D+12 0.50119D+14   0.0150   18.270   16.624   20.110
 0.37500D+12 0.56234D+14   0.0150   18.381   16.757   20.196
 0.37500D+12 0.63096D+14   0.0150   18.493   16.894   20.281
 0.37500D+12 0.70795D+14   0.0150   18.609   17.038   20.364
 0.37500D+12 0.79433D+14   0.0150   18.728   17.186   20.447
 0.37500D+12 0.89125D+14   0.0150   18.851   17.339   20.531
 0.37500D+12 0.10000D+15   0.0150   18.978   17.498   20.618
 0.37500D+12 0.11220D+15   0.0150   19.110   17.661   20.708
 0.37500D+12 0.12589D+15   0.0150   19.247   17.830   20.804
 0.37500D+12 0.14125D+15   0.0150   19.391   18.002   20.907
 0.37500D+12 0.15849D+15   0.0150   19.542   18.180   21.020
 0.37500D+12 0.17783D+15   0.0150   19.700   18.362   21.144
 0.37500D+12 0.19953D+15   0.0150   19.865   18.549   21.280
 0.37500D+12 0.22387D+15   0.0150   20.039   18.740   21.430
 0.37500D+12 0.25119D+15   0.0150   20.222   18.935   21.594
 0.37500D+12 0.28184D+15   0.0150   20.412   19.134   21.770
 0.37500D+12 0.31623D+15   0.0150   20.609   19.337   21.957
 0.37500D+12 0.35481D+15   0.0150   20.811   19.543   22.154
 0.37500D+12 0.39811D+15   0.0150   21.018   19.749   22.359
 0.37500D+12 0.44668D+15   0.0150   21.225   19.953   22.569
 0.37500D+12 0.50119D+15   0.0150   21.431   20.153   22.781
 0.37500D+12 0.56234D+15   0.0150   21.634   20.345   22.993
 0.37500D+12 0.63096D+15   0.0150   21.830   20.526   23.203
 0.37500D+12 0.70795D+15   0.0150   22.018   20.693   23.410
 0.37500D+12 0.79433D+15   0.0150   22.197   20.846   23.611
 0.37500D+12 0.89125D+15   0.0150   24.211   21.110   34.305
 0.37500D+12 0.10000D+16   0.0150   27.885   21.795   35.924
 0.39000D+12 0.10000D+14   0.0150   16.532   14.802   18.437
 0.39000D+12 0.11220D+14   0.0150   16.620   14.890   18.528
 0.39000D+12 0.12589D+14   0.0150   16.709   14.979   18.620
 0.39000D+12 0.14125D+14   0.0150   16.800   15.071   18.711
 0.39000D+12 0.15849D+14   0.0150   16.891   15.164   18.803
 0.39000D+12 0.17783D+14   0.0150   16.983   15.260   18.894
 0.39000D+12 0.19953D+14   0.0150   17.077   15.358   18.985
 0.39000D+12 0.22387D+14   0.0150   17.171   15.459   19.075
 0.39000D+12 0.25119D+14   0.0150   17.267   15.562   19.165
 0.39000D+12 0.28184D+14   0.0150   17.365   15.669   19.254
 0.39000D+12 0.31623D+14   0.0150   17.464   15.779   19.342
 0.39000D+12 0.35481D+14   0.0150   17.564   15.894   19.429
 0.39000D+12 0.39811D+14   0.0150   17.667   16.013   19.514
 0.39000D+12 0.44668D+14   0.0150   17.771   16.136   19.599
 0.39000D+12 0.50119D+14   0.0150   17.877   16.264   19.683
 0.39000D+12 0.56234D+14   0.0150   17.986   16.396   19.766
 0.39000D+12 0.63096D+14   0.0150   18.098   16.534   19.848
 0.39000D+12 0.70795D+14   0.0150   18.213   16.677   19.928
 0.39000D+12 0.79433D+14   0.0150   18.331   16.826   20.009
 0.39000D+12 0.89125D+14   0.0150   18.453   16.979   20.092
 0.39000D+12 0.10000D+15   0.0150   18.580   17.137   20.177
 0.39000D+12 0.11220D+15   0.0150   18.712   17.300   20.267
 0.39000D+12 0.12589D+15   0.0150   18.850   17.468   20.364
 0.39000D+12 0.14125D+15   0.0150   18.994   17.640   20.469
 0.39000D+12 0.15849D+15   0.0150   19.146   17.817   20.584
 0.39000D+12 0.17783D+15   0.0150   19.305   17.998   20.712
 0.39000D+12 0.19953D+15   0.0150   19.471   18.184   20.852
 0.39000D+12 0.22387D+15   0.0150   19.647   18.373   21.007
 0.39000D+12 0.25119D+15   0.0150   19.829   18.567   21.174
 0.39000D+12 0.28184D+15   0.0150   20.019   18.765   21.352
 0.39000D+12 0.31623D+15   0.0150   20.216   18.965   21.541
 0.39000D+12 0.35481D+15   0.0150   20.416   19.166   21.738
 0.39000D+12 0.39811D+15   0.0150   20.618   19.367   21.941
 0.39000D+12 0.44668D+15   0.0150   20.820   19.563   22.148
 0.39000D+12 0.50119D+15   0.0150   21.019   19.754   22.356
 0.39000D+12 0.56234D+15   0.0150   21.213   19.934   22.562
 0.39000D+12 0.63096D+15   0.0150   21.399   20.101   22.765
 0.39000D+12 0.70795D+15   0.0150   21.577   20.254   22.964
 0.39000D+12 0.79433D+15   0.0150   22.141   20.411   32.772
 0.39000D+12 0.89125D+15   0.0150   25.986   20.915   34.682
 0.39000D+12 0.10000D+16   0.0150   28.591   21.906   36.047
 0.40500D+12 0.10000D+14   0.0150   16.178   14.471   18.062
 0.40500D+12 0.11220D+14   0.0150   16.265   14.558   18.151
 0.40500D+12 0.12589D+14   0.0150   16.353   14.646   18.241
 0.40500D+12 0.14125D+14   0.0150   16.442   14.736   18.330
 0.40500D+12 0.15849D+14   0.0150   16.531   14.829   18.419
 0.40500D+12 0.17783D+14   0.0150   16.622   14.924   18.508
 0.40500D+12 0.19953D+14   0.0150   16.714   15.021   18.597
 0.40500D+12 0.22387D+14   0.0150   16.807   15.120   18.685
 0.40500D+12 0.25119D+14   0.0150   16.902   15.223   18.773
 0.40500D+12 0.28184D+14   0.0150   16.997   15.329   18.859
 0.40500D+12 0.31623D+14   0.0150   17.095   15.439   18.945
 0.40500D+12 0.35481D+14   0.0150   17.194   15.553   19.029
 0.40500D+12 0.39811D+14   0.0150   17.295   15.672   19.111
 0.40500D+12 0.44668D+14   0.0150   17.398   15.795   19.194
 0.40500D+12 0.50119D+14   0.0150   17.503   15.923   19.275
 0.40500D+12 0.56234D+14   0.0150   17.611   16.055   19.355
 0.40500D+12 0.63096D+14   0.0150   17.722   16.193   19.434
 0.40500D+12 0.70795D+14   0.0150   17.836   16.336   19.512
 0.40500D+12 0.79433D+14   0.0150   17.954   16.484   19.591
 0.40500D+12 0.89125D+14   0.0150   18.075   16.638   19.672
 0.40500D+12 0.10000D+15   0.0150   18.202   16.795   19.757
 0.40500D+12 0.11220D+15   0.0150   18.335   16.958   19.847
 0.40500D+12 0.12589D+15   0.0150   18.473   17.125   19.945
 0.40500D+12 0.14125D+15   0.0150   18.618   17.297   20.053
 0.40500D+12 0.15849D+15   0.0150   18.770   17.473   20.172
 0.40500D+12 0.17783D+15   0.0150   18.930   17.653   20.302
 0.40500D+12 0.19953D+15   0.0150   19.098   17.838   20.447
 0.40500D+12 0.22387D+15   0.0150   19.274   18.026   20.605
 0.40500D+12 0.25119D+15   0.0150   19.457   18.218   20.775
 0.40500D+12 0.28184D+15   0.0150   19.647   18.413   20.956
 0.40500D+12 0.31623D+15   0.0150   19.841   18.610   21.146
 0.40500D+12 0.35481D+15   0.0150   20.038   18.806   21.342
 0.40500D+12 0.39811D+15   0.0150   20.236   19.000   21.543
 0.40500D+12 0.44668D+15   0.0150   20.432   19.188   21.746
 0.40500D+12 0.50119D+15   0.0150   20.623   19.368   21.948
 0.40500D+12 0.56234D+15   0.0150   20.808   19.535   22.149
 0.40500D+12 0.63096D+15   0.0150   20.984   19.689   22.345
 0.40500D+12 0.70795D+15   0.0150   21.151   19.829   22.538
 0.40500D+12 0.79433D+15   0.0150   23.508   20.122   33.253
 0.40500D+12 0.89125D+15   0.0150   26.763   20.819   34.713
 0.40500D+12 0.10000D+16   0.0150   29.287   22.073   35.912
 0.42000D+12 0.10000D+14   0.0150   15.842   14.157   17.703
 0.42000D+12 0.11220D+14   0.0150   15.927   14.242   17.791
 0.42000D+12 0.12589D+14   0.0150   16.013   14.329   17.878
 0.42000D+12 0.14125D+14   0.0150   16.100   14.418   17.965
 0.42000D+12 0.15849D+14   0.0150   16.188   14.510   18.053
 0.42000D+12 0.17783D+14   0.0150   16.277   14.604   18.140
 0.42000D+12 0.19953D+14   0.0150   16.368   14.700   18.226
 0.42000D+12 0.22387D+14   0.0150   16.460   14.799   18.312
 0.42000D+12 0.25119D+14   0.0150   16.553   14.901   18.397
 0.42000D+12 0.28184D+14   0.0150   16.647   15.007   18.481
 0.42000D+12 0.31623D+14   0.0150   16.743   15.116   18.564
 0.42000D+12 0.35481D+14   0.0150   16.841   15.230   18.645
 0.42000D+12 0.39811D+14   0.0150   16.941   15.348   18.725
