R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
   13.52   16.30 0.26476D-08  0  1  0.00405  271.92  268.87 0.13469D+15  2.178   33.340   32.765   16.821   49.189   13.52   13.52   13.52
   13.85   16.68 0.25866D-08  0  1  0.00406  271.89  268.88 0.13411D+15  2.178   32.566   31.990   16.042   48.416   13.85   13.85   13.85
   14.17   17.07 0.25283D-08  0  1  0.00407  271.85  268.89 0.13355D+15  2.179   31.826   31.251   15.298   47.679   14.17   14.17   14.17
   14.49   17.46 0.24727D-08  0  1  0.00408  271.82  268.90 0.13300D+15  2.179   31.120   30.545   14.587   46.975   14.49   14.49   14.49
   14.81   17.85 0.24194D-08  0  1  0.00409  271.79  268.91 0.13246D+15  2.179   30.444   29.869   13.907   46.302   14.81   14.81   14.81
   15.13   18.24 0.23684D-08  0  1  0.00410  271.76  268.92 0.13193D+15  2.180   29.797   29.222   13.255   45.657   15.13   15.13   15.13
   15.46   18.63 0.23196D-08  0  1  0.00411  271.73  268.93 0.13142D+15  2.180   29.177   28.602   12.630   45.039   15.46   15.46   15.46
   15.78   19.01 0.22727D-08  0  1  0.00412  271.70  268.94 0.13091D+15  2.180   28.582   28.007   12.031   44.447   15.78   15.78   15.78
   16.10   19.40 0.22277D-08  0  1  0.00413  271.66  268.95 0.13041D+15  2.180   28.011   27.436   11.455   43.878   16.10   16.10   16.10
   16.42   19.79 0.21845D-08  0  1  0.00414  271.63  268.95 0.12992D+15  2.181   27.462   26.888   10.902   43.332   16.42   16.42   16.42
   16.74   19.79 0.21429D-08  1  0  0.00415  271.60  268.96 0.12944D+15  2.181   26.935   26.360   10.602   43.034   10.03   14.43   16.10
   17.07   20.18 0.21029D-08  1  0  0.00416  271.57  268.97 0.12897D+15  2.181   26.427   25.853   10.493   42.923   10.05   14.36   16.42
   17.39   20.57 0.20644D-08  1  0  0.00417  271.54  268.97 0.12851D+15  2.181   25.938   25.364   10.387   42.814   10.08   14.29   16.75
   17.71   20.96 0.20273D-08  1  0  0.00418  271.50  268.98 0.12806D+15  2.182   25.467   24.893   10.282   42.708   10.10   14.23   17.07
   18.03   21.35 0.19915D-08  1  0  0.00419  271.47  268.98 0.12761D+15  2.182   25.013   24.439   10.179   42.603   10.12   14.18   17.40
   18.35   21.74 0.19570D-08  1  0  0.00420  271.44  268.98 0.12717D+15  2.182   24.575   24.000   10.079   42.501   10.14   14.12   17.72
   18.68   22.13 0.19236D-08  1  0  0.00421  271.41  268.99 0.12674D+15  2.183   24.152   23.577    9.980   42.401   10.16   14.07   18.05
   19.00   22.52 0.18914D-08  1  0  0.00422  271.38  268.99 0.12632D+15  2.183   23.743   23.168    9.884   42.302   10.18   14.02   18.37
   19.32   22.91 0.18603D-08  1  0  0.00423  271.34  268.99 0.12590D+15  2.183   23.348   22.773    9.789   42.206   10.20   13.98   18.70
   19.64   23.30 0.18302D-08  1  0  0.00424  271.31  268.99 0.12549D+15  2.183   22.965   22.391    9.696   42.111   10.22   13.94   19.02
   19.96   23.69 0.18010D-08  1  0  0.00425  271.28  269.00 0.12508D+15  2.184   22.595   22.021    9.604   42.018   10.23   13.90   19.35
   20.29   24.08 0.17728D-08  1  0  0.00426  271.25  269.00 0.12469D+15  2.184   22.237   21.663    9.514   41.926   10.25   13.86   19.67
   20.61   24.47 0.17454D-08  1  0  0.00428  271.21  269.00 0.12429D+15  2.184   21.890   21.316    9.426   41.837   10.27   13.83   20.00
   20.93   24.86 0.17190D-08  1  0  0.00429  271.18  269.00 0.12391D+15  2.184   21.554   20.980    9.339   41.748   10.29   13.79   20.32
   21.25   25.25 0.16933D-08  1  0  0.00430  271.15  269.00 0.12353D+15  2.185   21.228   20.654    9.254   41.661   10.31   13.76   20.65
   21.57   25.64 0.16683D-08  1  0  0.00431  271.12  269.00 0.12315D+15  2.185   20.911   20.337    9.170   41.576   10.32   13.73   20.97
   21.90   26.03 0.16441D-08  1  0  0.00432  271.08  269.00 0.12278D+15  2.185   20.604   20.030    9.088   41.492   10.34   13.71   21.30
   22.22   26.42 0.16206D-08  1  0  0.00433  271.05  268.99 0.12241D+15  2.186   20.306   19.732    9.006   41.409   10.36   13.68   21.62
   22.54   26.81 0.15978D-08  1  0  0.00434  271.02  268.99 0.12205D+15  2.186   20.016   19.442    8.926   41.328   10.37   13.65   21.95
   22.86   27.20 0.15756D-08  1  0  0.00435  270.99  268.99 0.12170D+15  2.186   19.735   19.161    8.847   41.248   10.39   13.63   22.28
   23.18   27.59 0.15541D-08  1  0  0.00436  270.95  268.99 0.12135D+15  2.186   19.461   18.887    8.770   41.169   10.40   13.61   22.60
   23.51   27.98 0.15331D-08  1  0  0.00437  270.92  268.99 0.12100D+15  2.187   19.195   18.621    8.693   41.091   10.42   13.59   22.93
   23.83   28.37 0.15127D-08  1  0  0.00439  270.89  268.98 0.12066D+15  2.187   18.936   18.362    8.618   41.015   10.44   13.57   23.25
   24.15   28.76 0.14928D-08  1  0  0.00440  270.86  268.98 0.12032D+15  2.187   18.684   18.110    8.544   40.939   10.45   13.55   23.58
   24.47   29.15 0.14735D-08  1  0  0.00441  270.82  268.98 0.11999D+15  2.188   18.438   17.864    8.471   40.865   10.46   13.53   23.90
   24.79   29.54 0.14547D-08  1  0  0.00442  270.79  268.97 0.11966D+15  2.188   18.199   17.625    8.398   40.791   10.48   13.51   24.23
   25.12   29.93 0.14363D-08  1  0  0.00443  270.76  268.97 0.11933D+15  2.188   17.966   17.392    8.327   40.719   10.49   13.50   24.56
   25.44   30.32 0.14184D-08  1  0  0.00444  270.72  268.96 0.11901D+15  2.188   17.739   17.165    8.257   40.648   10.51   13.48   24.88
   25.76   30.71 0.14010D-08  1  0  0.00445  270.69  268.96 0.11869D+15  2.189   17.517   16.944    8.188   40.577   10.52   13.47   25.21
   26.08   31.10 0.13840D-08  1  0  0.00447  270.66  268.95 0.11838D+15  2.189   17.301   16.728    8.119   40.508   10.54   13.45   25.54
   26.40   31.50 0.13674D-08  1  0  0.00448  270.63  268.95 0.11807D+15  2.189   17.091   16.517    8.052   40.439   10.55   13.44   25.86
   26.73   31.89 0.13512D-08  1  0  0.00449  270.59  268.94 0.11776D+15  2.190   16.885   16.312    7.985   40.372   10.56   13.43   26.19
   27.05   32.28 0.13354D-08  1  0  0.00450  270.56  268.94 0.11746D+15  2.190   16.684   16.111    7.919   40.305   10.58   13.42   26.51
   27.37   32.67 0.13200D-08  1  0  0.00451  270.53  268.93 0.11716D+15  2.190   16.488   15.915    7.854   40.239   10.59   13.41   26.84
   27.69   33.06 0.13049D-08  1  0  0.00453  270.49  268.92 0.11686D+15  2.190   16.297   15.724    7.790   40.174   10.60   13.40   27.17
   28.01   33.45 0.12901D-08  1  0  0.00454  270.46  268.92 0.11657D+15  2.191   16.110   15.537    7.727   40.110   10.61   13.39   27.49
   28.34   33.84 0.12757D-08  1  0  0.00455  270.43  268.91 0.11628D+15  2.191   15.927   15.354    7.664   40.046   10.63   13.38   27.82
   28.66   34.23 0.12617D-08  1  0  0.00456  270.39  268.90 0.11599D+15  2.191   15.748   15.175    7.602   39.983   10.64   13.37   28.15
   28.98   34.62 0.12479D-08  1  0  0.00457  270.36  268.90 0.11571D+15  2.192   15.573   15.000    7.541   39.921   10.65   13.36   28.47
   29.30   35.01 0.12345D-08  1  0  0.00459  270.33  268.89 0.11542D+15  2.192   15.402   14.830    7.480   39.860   10.66   13.35   28.80
   29.62   35.40 0.12213D-08  1  0  0.00460  270.29  268.88 0.11515D+15  2.192   15.235   14.662    7.421   39.799   10.68   13.35   29.13
   29.95   35.80 0.12084D-08  1  0  0.00461  270.26  268.87 0.11487D+15  2.192   15.072   14.499    7.361   39.739   10.69   13.34   29.46
   30.27   36.19 0.11958D-08  1  0  0.00462  270.23  268.86 0.11460D+15  2.193   14.911   14.339    7.303   39.680   10.70   13.33   29.78
   30.59   36.58 0.11835D-08  1  0  0.00464  270.19  268.86 0.11433D+15  2.193   14.755   14.182    7.245   39.621   10.71   13.33   30.11
   30.91   36.97 0.11714D-08  1  0  0.00465  270.16  268.85 0.11406D+15  2.193   14.601   14.029    7.188   39.563   10.72   13.32   30.44
   31.23   37.36 0.11595D-08  1  0  0.00466  270.13  268.84 0.11379D+15  2.194   14.451   13.878    7.131   39.506   10.73   13.31   30.76
   31.56   37.75 0.11480D-08  1  0  0.00467  270.09  268.83 0.11353D+15  2.194   14.304   13.731    7.075   39.449   10.74   13.31   31.09
   31.88   38.14 0.11366D-08  1  0  0.00469  270.06  268.82 0.11327D+15  2.194   14.159   13.587    7.019   39.393   10.76   13.30   31.42
   32.20   38.53 0.11255D-08  1  0  0.00470  270.02  268.81 0.11301D+15  2.194   14.018   13.446    6.964   39.338   10.77   13.30   31.75
   32.52   38.93 0.11145D-08  1  0  0.00471  269.99  268.80 0.11276D+15  2.195   13.879   13.307    6.910   39.283   10.78   13.30   32.07
   32.84   39.32 0.11039D-08  1  0  0.00472  269.96  268.79 0.11251D+15  2.195   13.743   13.171    6.856   39.228   10.79   13.29   32.40
   33.17   39.71 0.10934D-08  1  0  0.00474  269.92  268.78 0.11225D+15  2.195   13.610   13.038    6.803   39.174   10.80   13.29   32.73
   33.49   40.10 0.10831D-08  1  0  0.00475  269.89  268.77 0.11201D+15  2.196   13.479   12.907    6.750   39.121   10.81   13.28   33.06
   33.81   40.49 0.10730D-08  1  0  0.00476  269.86  268.76 0.11176D+15  2.196   13.351   12.779    6.697   39.068   10.82   13.28   33.38
   34.13   40.88 0.10631D-08  1  0  0.00478  269.82  268.75 0.11152D+15  2.196   13.225   12.653    6.646   39.016   10.83   13.28   33.71
   34.45   41.27 0.10534D-08  1  0  0.00479  269.79  268.74 0.11127D+15  2.197   13.102   12.530    6.594   38.964   10.84   13.28   34.04
   34.78   41.67 0.10438D-08  1  0  0.00480  269.75  268.73 0.11103D+15  2.197   12.981   12.409    6.543   38.913   10.85   13.27   34.37
   35.10   42.06 0.10345D-08  1  0  0.00482  269.72  268.72 0.11080D+15  2.197   12.862   12.290    6.493   38.862   10.86   13.27   34.70
   35.42   42.45 0.10253D-08  1  0  0.00483  269.69  268.70 0.11056D+15  2.197   12.745   12.173    6.443   38.811   10.87   13.27   35.02
   35.74   42.84 0.10162D-08  1  0  0.00484  269.65  268.69 0.11033D+15  2.198   12.630   12.058    6.393   38.761   10.88   13.27   35.35
   36.06   43.23 0.10074D-08  1  0  0.00486  269.62  268.68 0.11009D+15  2.198   12.518   11.946    6.344   38.712   10.89   13.27   35.68
   36.39   43.62 0.99868D-09  1  0  0.00487  269.58  268.67 0.10986D+15  2.198   12.407   11.835    6.295   38.663   10.90   13.26   36.01
   36.71   44.02 0.99012D-09  1  0  0.00488  269.55  268.66 0.10964D+15  2.199   12.298   11.727    6.247   38.614   10.90   13.26   36.34
   37.03   44.41 0.98172D-09  1  0  0.00490  269.51  268.64 0.10941D+15  2.199   12.191   11.620    6.199   38.566   10.91   13.26   36.67
   37.35   44.80 0.97346D-09  1  0  0.00491  269.48  268.63 0.10919D+15  2.199   12.086   11.515    6.152   38.518   10.92   13.26   36.99
   37.67   45.19 0.96534D-09  1  0  0.00493  269.44  268.62 0.10896D+15  2.199   11.983   11.412    6.104   38.471   10.93   13.26   37.32
   38.00   45.58 0.95735D-09  1  0  0.00494  269.41  268.61 0.10874D+15  2.200   11.882   11.310    6.058   38.424   10.94   13.26   37.65
   38.32   45.98 0.94951D-09  1  0  0.00495  269.38  268.59 0.10852D+15  2.200   11.782   11.211    6.011   38.377   10.95   13.26   37.98
   38.64   46.37 0.94179D-09  1  0  0.00497  269.34  268.58 0.10831D+15  2.200   11.684   11.113    5.965   38.331   10.96   13.26   38.31
   38.96   46.76 0.93420D-09  1  0  0.00498  269.31  268.57 0.10809D+15  2.201   11.587   11.016    5.920   38.285   10.97   13.26   38.64
   39.28   47.15 0.92674D-09  1  0  0.00500  269.27  268.55 0.10787D+15  2.201   11.492   10.921    5.874   38.240   10.97   13.26   38.97
   39.61   47.55 0.91939D-09  1  0  0.00501  269.24  268.54 0.10766D+15  2.201   11.399   10.828    5.829   38.195   10.98   13.26   39.30
   39.93   47.94 0.91217D-09  1  0  0.00503  269.20  268.53 0.10745D+15  2.202   11.307   10.736    5.785   38.150   10.99   13.26   39.62
   40.25   48.33 0.90506D-09  1  0  0.00504  269.17  268.51 0.10724D+15  2.202   11.217   10.646    5.741   38.106   11.00   13.26   39.95
   40.57   48.72 0.89806D-09  1  0  0.00506  269.13  268.50 0.10703D+15  2.202   11.128   10.557    5.697   38.062   11.01   13.26   40.28
   40.89   49.12 0.89118D-09  1  0  0.00507  269.10  268.49 0.10683D+15  2.203   11.040   10.469    5.653   38.018   11.02   13.26   40.61
   41.22   49.51 0.88440D-09  1  0  0.00508  269.06  268.47 0.10662D+15  2.203   10.954   10.383    5.610   37.975   11.02   13.26   40.94
   41.54   49.90 0.87773D-09  1  0  0.00510  269.03  268.46 0.10642D+15  2.203   10.869   10.298    5.567   37.932   11.03   13.26   41.27
   41.86   50.29 0.87115D-09  1  0  0.00511  268.99  268.44 0.10622D+15  2.203   10.786   10.215    5.524   37.889   11.04   13.26   41.60
   42.18   50.69 0.86468D-09  1  0  0.00513  268.96  268.43 0.10602D+15  2.204   10.703   10.133    5.481   37.847   11.05   13.27   41.93
   42.50   51.08 0.85831D-09  1  0  0.00514  268.92  268.41 0.10582D+15  2.204   10.622   10.052    5.439   37.805   11.05   13.27   42.26
   42.83   51.47 0.85204D-09  1  0  0.00516  268.89  268.40 0.10562D+15  2.204   10.543    9.972    5.397   37.763   11.06   13.27   42.59
   43.15   51.86 0.84585D-09  1  0  0.00518  268.85  268.38 0.10542D+15  2.205   10.464    9.893    5.356   37.721   11.07   13.27   42.92
   43.47   52.26 0.83976D-09  1  0  0.00519  268.82  268.37 0.10523D+15  2.205   10.386    9.816    5.314   37.680   11.08   13.27   43.25
   43.79   52.65 0.83376D-09  1  0  0.00521  268.78  268.35 0.10503D+15  2.205   10.310    9.740    5.273   37.639   11.08   13.27   43.58
   44.11   53.04 0.82785D-09  1  0  0.00522  268.75  268.34 0.10484D+15  2.206   10.235    9.665    5.233   37.599   11.09   13.27   43.91
   44.44   53.44 0.82202D-09  1  0  0.00524  268.71  268.32 0.10465D+15  2.206   10.161    9.590    5.192   37.558   11.10   13.27   44.24
   44.76   53.83 0.81628D-09  1  0  0.00525  268.68  268.31 0.10446D+15  2.206   10.088    9.517    5.152   37.518   11.11   13.28   44.57
   45.08   54.22 0.81062D-09  1  0  0.00527  268.64  268.29 0.10427D+15  2.206   10.016    9.445    5.112   37.479   11.11   13.28   44.90
   45.40   54.62 0.80503D-09  1  0  0.00528  268.60  268.27 0.10408D+15  2.207    9.945    9.374    5.072   37.439   11.12   13.28   45.23
   45.72   55.01 0.79953D-09  1  0  0.00530  268.57  268.26 0.10390D+15  2.207    9.875    9.305    5.033   37.400   11.13   13.28   45.56
   46.05   55.40 0.79411D-09  1  0  0.00532  268.53  268.24 0.10371D+15  2.207    9.806    9.236    4.993   37.361   11.13   13.28   45.89
   46.37   55.80 0.78876D-09  1  0  0.00533  268.50  268.23 0.10353D+15  2.208    9.737    9.168    4.954   37.322   11.14   13.29   46.23
   46.69   56.19 0.78348D-09  1  0  0.00535  268.46  268.21 0.10335D+15  2.208    9.670    9.100    4.915   37.283   11.15   13.29   46.56
   47.01   56.58 0.77827D-09  1  0  0.00537  268.43  268.19 0.10317D+15  2.208    9.604    9.034    4.877   37.245   11.15   13.29   46.89
   47.33   56.98 0.77314D-09  1  0  0.00538  268.39  268.18 0.10299D+15  2.209    9.539    8.969    4.839   37.207   11.16   13.29   47.22
   47.66   57.37 0.76808D-09  1  0  0.00540  268.35  268.16 0.10281D+15  2.209    9.474    8.905    4.800   37.169   11.17   13.30   47.55
   47.98   57.77 0.76308D-09  1  0  0.00541  268.32  268.14 0.10263D+15  2.209    9.411    8.841    4.762   37.132   11.17   13.30   47.88
   48.30   58.16 0.75815D-09  1  0  0.00543  268.28  268.12 0.10245D+15  2.210    9.348    8.778    4.725   37.094   11.18   13.30   48.21
   48.62   58.55 0.75329D-09  1  0  0.00545  268.25  268.11 0.10228D+15  2.210    9.286    8.717    4.687   37.057   11.19   13.30   48.55
   48.94   58.95 0.74849D-09  1  0  0.00547  268.21  268.09 0.10210D+15  2.210    9.225    8.655    4.650   37.020   11.19   13.31   48.88
   49.27   59.34 0.74375D-09  1  0  0.00548  268.17  268.07 0.10193D+15  2.211    9.165    8.595    4.613   36.984   11.20   13.31   49.21
   49.59   59.74 0.73908D-09  1  0  0.00550  268.14  268.06 0.10175D+15  2.211    9.105    8.536    4.576   36.947   11.21   13.31   49.54
   49.91   60.13 0.73446D-09  1  0  0.00552  268.10  268.04 0.10158D+15  2.211    9.046    8.477    4.539   36.911   11.21   13.31   49.87
   50.23   60.52 0.72990D-09  1  0  0.00553  268.07  268.02 0.10141D+15  2.211    8.988    8.419    4.503   36.875   11.22   13.32   50.21
   50.55   60.92 0.72541D-09  1  0  0.00555  268.03  268.00 0.10124D+15  2.212    8.931    8.362    4.466   36.839   11.22   13.32   50.54
   50.88   61.31 0.72097D-09  1  0  0.00557  267.99  267.98 0.10107D+15  2.212    8.874    8.305    4.430   36.804   11.23   13.32   50.87
   51.20   61.70 0.71658D-09  1  0  0.00559  267.96  267.97 0.10091D+15  2.212    8.819    8.250    4.394   36.768   11.24   13.32   51.20
   51.52   62.09 0.71225D-09  1  0  0.00560  267.92  267.95 0.10074D+15  2.213    8.763    8.195    4.358   36.733   11.24   13.33   51.52
   51.84   62.48 0.70797D-09  1  0  0.00562  267.88  267.93 0.10057D+15  2.213    8.709    8.140    4.323   36.698   11.25   13.33   51.84
   52.16   62.87 0.70375D-09  1  0  0.00564  267.85  267.91 0.10041D+15  2.213    8.655    8.086    4.287   36.663   11.25   13.33   52.16
   52.49   63.26 0.69958D-09  1  0  0.00566  267.81  267.89 0.10025D+15  2.214    8.602    8.033    4.252   36.628   11.26   13.34   52.49
   52.81   63.64 0.69546D-09  1  0  0.00568  267.77  267.87 0.10008D+15  2.214    8.550    7.981    4.217   36.594   11.27   13.34   52.81
   53.13   64.03 0.69139D-09  1  0  0.00569  267.74  267.86 0.99920D+14  2.214    8.498    7.929    4.182   36.559   11.27   13.34   53.13
   53.45   64.42 0.68737D-09  1  0  0.00571  267.70  267.84 0.99759D+14  2.215    8.446    7.878    4.147   36.525   11.28   13.35   53.45
   53.77   64.81 0.68339D-09  1  0  0.00573  267.66  267.82 0.99599D+14  2.215    8.396    7.827    4.112   36.491   11.28   13.35   53.77
   54.10   65.20 0.67947D-09  1  0  0.00575  267.63  267.80 0.99440D+14  2.215    8.346    7.777    4.078   36.458   11.29   13.35   54.10
   54.42   65.58 0.67559D-09  1  0  0.00577  267.59  267.78 0.99282D+14  2.216    8.296    7.728    4.043   36.424   11.29   13.36   54.42
   54.74   65.97 0.67175D-09  1  0  0.00579  267.55  267.76 0.99124D+14  2.216    8.247    7.679    4.009   36.390   11.30   13.36   54.74
   55.06   66.36 0.66796D-09  1  0  0.00581  267.51  267.74 0.98968D+14  2.216    8.199    7.631    3.975   36.357   11.30   13.36   55.06
   55.38   66.75 0.66422D-09  1  0  0.00583  267.48  267.72 0.98812D+14  2.217    8.151    7.583    3.941   36.324   11.31   13.37   55.38
   55.71   67.14 0.66052D-09  1  0  0.00584  267.44  267.70 0.98657D+14  2.217    8.104    7.536    3.907   36.291   11.32   13.37   55.71
   56.03   67.52 0.65686D-09  1  0  0.00586  267.40  267.68 0.98503D+14  2.217    8.058    7.490    3.874   36.258   11.32   13.37   56.03
   56.35   67.91 0.65324D-09  1  0  0.00588  267.37  267.66 0.98350D+14  2.218    8.011    7.444    3.840   36.226   11.33   13.38   56.35
   56.67   68.30 0.64967D-09  1  0  0.00590  267.33  267.64 0.98197D+14  2.218    7.966    7.398    3.807   36.193   11.33   13.38   56.67
   56.99   68.69 0.64613D-09  1  0  0.00592  267.29  267.62 0.98046D+14  2.218    7.921    7.353    3.774   36.161   11.34   13.38   56.99
   57.32   69.08 0.64264D-09  1  0  0.00594  267.25  267.60 0.97895D+14  2.219    7.876    7.308    3.741   36.129   11.34   13.39   57.32
   57.64   69.47 0.63918D-09  1  0  0.00596  267.22  267.58 0.97745D+14  2.219    7.832    7.264    3.708   36.097   11.35   13.39   57.64
   57.96   69.85 0.63576D-09  1  0  0.00598  267.18  267.56 0.97596D+14  2.219    7.789    7.221    3.675   36.065   11.35   13.39   57.96
   58.28   70.24 0.63238D-09  1  0  0.00600  267.14  267.54 0.97448D+14  2.220    7.745    7.178    3.642   36.033   11.36   13.40   58.28
   58.60   70.63 0.62904D-09  1  0  0.00602  267.10  267.52 0.97300D+14  2.220    7.703    7.135    3.610   36.001   11.36   13.40   58.60
   58.93   71.02 0.62573D-09  1  0  0.00604  267.07  267.50 0.97153D+14  2.220    7.661    7.093    3.577   35.970   11.37   13.40   58.93
   59.25   71.41 0.62246D-09  1  0  0.00606  267.03  267.48 0.97007D+14  2.221    7.619    7.052    3.545   35.938   11.37   13.41   59.25
