R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
   zbot    P(MPa) Hint     conv melt pCLA   Tbot     Tm     etam        k   Fcond_bot Fcond_top   Fbot     Ftop    dlid z_topTBL z_botTBL
   38.32   46.02 0.94951D-09  1  0  0.02999  268.50  267.99 0.11532D+15  2.207   11.721   11.152    5.078   37.489   11.15   13.64   38.06
   38.64   46.42 0.94179D-09  1  0  0.03008  268.45  267.97 0.11517D+15  2.207   11.623   11.054    5.023   37.435   11.16   13.64   38.39
   38.96   46.81 0.93420D-09  1  0  0.03017  268.41  267.95 0.11501D+15  2.208   11.526   10.958    4.968   37.381   11.17   13.64   38.72
   39.28   47.21 0.92674D-09  1  0  0.03026  268.37  267.93 0.11486D+15  2.208   11.431   10.863    4.914   37.327   11.18   13.65   39.05
   39.61   47.60 0.91939D-09  1  0  0.03034  268.32  267.91 0.11471D+15  2.209   11.337   10.769    4.859   37.274   11.19   13.65   39.39
   39.93   47.99 0.91217D-09  1  0  0.03043  268.28  267.89 0.11456D+15  2.209   11.245   10.677    4.806   37.221   11.20   13.65   39.72
   40.25   48.39 0.90506D-09  1  0  0.03052  268.23  267.87 0.11441D+15  2.209   11.155   10.587    4.752   37.168   11.21   13.66   40.05
   40.57   48.78 0.89806D-09  1  0  0.03061  268.19  267.85 0.11427D+15  2.210   11.066   10.498    4.699   37.115   11.23   13.66   40.38
   40.89   49.18 0.89118D-09  1  0  0.03070  268.14  267.83 0.11412D+15  2.210   10.978   10.410    4.646   37.063   11.24   13.66   40.72
   41.22   49.57 0.88440D-09  1  0  0.03079  268.10  267.81 0.11398D+15  2.210   10.891   10.324    4.593   37.011   11.25   13.67   41.05
   41.54   49.97 0.87773D-09  1  0  0.03088  268.05  267.78 0.11384D+15  2.211   10.806   10.239    4.540   36.959   11.26   13.67   41.39
   41.86   50.37 0.87115D-09  1  0  0.03097  268.00  267.76 0.11371D+15  2.211   10.723   10.155    4.488   36.908   11.27   13.68   41.72
   42.18   50.76 0.86468D-09  1  0  0.03107  267.96  267.74 0.11357D+15  2.212   10.640   10.073    4.435   36.857   11.28   13.68   42.05
   42.50   51.16 0.85831D-09  1  0  0.03116  267.91  267.72 0.11344D+15  2.212   10.559    9.992    4.383   36.806   11.29   13.69   42.39
   42.83   51.55 0.85204D-09  1  0  0.03125  267.87  267.70 0.11330D+15  2.212   10.479    9.912    4.332   36.755   11.30   13.69   42.72
   43.15   51.95 0.84585D-09  1  0  0.03134  267.82  267.68 0.11317D+15  2.213   10.400    9.833    4.280   36.704   11.31   13.70   43.06
   43.47   52.35 0.83976D-09  1  0  0.03144  267.78  267.65 0.11305D+15  2.213   10.322    9.755    4.229   36.654   11.32   13.70   43.40
   43.79   52.74 0.83376D-09  1  0  0.03153  267.73  267.63 0.11292D+15  2.214   10.246    9.679    4.178   36.604   11.33   13.71   43.73
   44.11   53.14 0.82785D-09  1  0  0.03163  267.68  267.61 0.11280D+15  2.214   10.170    9.604    4.127   36.554   11.34   13.71   44.07
   44.44   53.54 0.82202D-09  1  0  0.03172  267.64  267.59 0.11267D+15  2.214   10.096    9.529    4.076   36.505   11.35   13.72   44.40
   44.76   53.93 0.81628D-09  1  0  0.03182  267.59  267.56 0.11255D+15  2.215   10.023    9.456    4.025   36.455   11.36   13.72   44.74
   45.08   54.33 0.81062D-09  1  0  0.03192  267.54  267.54 0.11243D+15  2.215    9.950    9.384    3.975   36.406   11.37   13.73   45.08
   45.40   54.72 0.80503D-09  1  0  0.03201  267.50  267.52 0.11232D+15  2.216    9.879    9.313    3.925   36.357   11.38   13.73   45.40
   45.72   55.11 0.79953D-09  1  0  0.03211  267.45  267.49 0.11220D+15  2.216    9.809    9.243    3.875   36.308   11.39   13.74   45.72
   46.05   55.49 0.79411D-09  1  0  0.03221  267.40  267.47 0.11209D+15  2.216    9.740    9.174    3.825   36.260   11.40   13.75   46.05
   46.37   55.88 0.78876D-09  1  0  0.03231  267.35  267.45 0.11198D+15  2.217    9.671    9.105    3.775   36.211   11.40   13.75   46.37
   46.69   56.27 0.78348D-09  1  0  0.03241  267.31  267.42 0.11187D+15  2.217    9.604    9.038    3.725   36.163   11.41   13.76   46.69
   47.01   56.66 0.77827D-09  1  0  0.03251  267.26  267.40 0.11176D+15  2.218    9.537    8.972    3.676   36.115   11.42   13.76   47.01
   47.33   57.05 0.77314D-09  1  0  0.03261  267.21  267.37 0.11165D+15  2.218    9.472    8.906    3.626   36.067   11.43   13.77   47.33
   47.66   57.44 0.76808D-09  1  0  0.03271  267.16  267.35 0.11155D+15  2.218    9.407    8.842    3.577   36.020   11.44   13.78   47.66
   47.98   57.82 0.76308D-09  1  0  0.03281  267.11  267.32 0.11144D+15  2.219    9.343    8.778    3.528   35.972   11.45   13.78   47.98
   48.30   58.21 0.75815D-09  1  0  0.03291  267.07  267.30 0.11134D+15  2.219    9.280    8.715    3.479   35.925   11.46   13.79   48.30
   48.62   58.60 0.75329D-09  1  0  0.03302  267.02  267.27 0.11124D+15  2.220    9.218    8.653    3.430   35.877   11.47   13.80   48.62
   48.94   58.99 0.74849D-09  1  0  0.03312  266.97  267.25 0.11114D+15  2.220    9.157    8.592    3.381   35.830   11.48   13.80   48.94
   49.27   59.38 0.74375D-09  1  0  0.03322  266.92  267.22 0.11104D+15  2.220    9.096    8.531    3.333   35.783   11.49   13.81   49.27
   49.59   59.76 0.73908D-09  1  0  0.03333  266.87  267.20 0.11095D+15  2.221    9.036    8.471    3.284   35.737   11.50   13.82   49.59
   49.91   60.15 0.73446D-09  1  0  0.03343  266.82  267.17 0.11086D+15  2.221    8.977    8.413    3.236   35.690   11.51   13.82   49.91
   50.23   60.54 0.72990D-09  1  0  0.03354  266.77  267.14 0.11076D+15  2.222    8.919    8.354    3.188   35.643   11.52   13.83   50.23
   50.55   60.93 0.72541D-09  1  0  0.03365  266.72  267.12 0.11067D+15  2.222    8.862    8.297    3.139   35.597   11.53   13.84   50.55
   50.88   61.32 0.72097D-09  1  0  0.03375  266.67  267.09 0.11059D+15  2.223    8.805    8.240    3.091   35.551   11.54   13.85   50.88
   51.20   61.70 0.71658D-09  1  0  0.03386  266.62  267.06 0.11050D+15  2.223    8.749    8.184    3.043   35.505   11.54   13.85   51.20
   51.52   62.09 0.71225D-09  1  0  0.03397  266.57  267.04 0.11041D+15  2.223    8.693    8.129    2.995   35.459   11.55   13.86   51.52
   51.84   62.48 0.70797D-09  1  0  0.03408  266.52  267.01 0.11033D+15  2.224    8.638    8.074    2.948   35.413   11.56   13.87   51.84
   52.16   62.87 0.70375D-09  1  0  0.03419  266.47  266.98 0.11025D+15  2.224    8.584    8.020    2.900   35.367   11.57   13.88   52.16
   52.49   63.26 0.69958D-09  1  0  0.03430  266.42  266.96 0.11017D+15  2.225    8.531    7.967    2.852   35.321   11.58   13.88   52.49
   52.81   63.64 0.69546D-09  1  0  0.03441  266.37  266.93 0.11009D+15  2.225    8.478    7.914    2.804   35.276   11.59   13.89   52.81
   53.13   64.03 0.69139D-09  1  0  0.03452  266.32  266.90 0.11001D+15  2.226    8.426    7.862    2.757   35.230   11.60   13.90   53.13
   53.45   64.42 0.68737D-09  1  0  0.03463  266.27  266.87 0.10993D+15  2.226    8.374    7.811    2.709   35.185   11.61   13.91   53.45
   53.77   64.81 0.68339D-09  1  0  0.03475  266.22  266.85 0.10986D+15  2.226    8.324    7.760    2.662   35.139   11.62   13.92   53.77
   54.10   65.20 0.67947D-09  1  0  0.03486  266.17  266.82 0.10979D+15  2.227    8.273    7.710    2.615   35.094   11.63   13.92   54.10
   54.42   65.58 0.67559D-09  1  0  0.03498  266.12  266.79 0.10972D+15  2.227    8.223    7.660    2.567   35.049   11.63   13.93   54.42
   54.74   65.97 0.67175D-09  1  0  0.03509  266.07  266.76 0.10965D+15  2.228    8.174    7.611    2.520   35.004   11.64   13.94   54.74
   55.06   66.36 0.66796D-09  1  0  0.03521  266.01  266.73 0.10958D+15  2.228    8.126    7.563    2.473   34.959   11.65   13.95   55.06
   55.38   66.75 0.66422D-09  1  0  0.03532  265.96  266.70 0.10951D+15  2.229    8.078    7.515    2.426   34.914   11.66   13.96   55.38
